code,name,industry,area,pe,totals,outstanding,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002004,华邦颖泰,农药化肥,重庆,41.3,48422.82,75339.31,1178528.13,552603.38,175304.52,326712.5,4.34,0.57,8.43,3.2,20040625
600122,宏图高科,其他商业,江苏,39.96,113771.09,114634.84,1472771,1178740.75,70246.88,310450.25,2.71,0.152,5.2,1.56,19980420
002639,雪人股份,专用机械,福建,2330.77,12040,16000,173666.27,73612.96,63277.98,76188.11,4.76,0.007,7.28,3.19,20111205
600898,三联商社,电器连锁,山东,112.9,25252.38,25252.38,68130.99,49981.57,12446.67,4507.93,0.18,0.079,1.33,8.91,19960418
002454,松芝股份,汽车配件,上海,27.32,24081.55,40560,356926.56,281406.81,25509.49,84242.15,2.08,0.506,5.54,3.33,20100720
002278,神开股份,化工机械,上海,53.94,19879.42,31644.32,164595.63,111926.95,17750.98,52672.1,1.66,0.174,3.74,3.33,20090811
002335,科华恒盛,电气设备,福建,52.71,18286.38,22419.55,211429.72,143569.38,29028.15,41270.76,1.84,0.58,5.04,5.92,20100113
300277,海联讯,软件服务,深圳,0,5312.58,13400,65004.63,50477.71,8831.42,28388.05,2.12,-0.189,3.61,4.52,20111123
600580,卧龙电气,电气设备,浙江,43.12,68772.88,111052.72,935957.19,507757.16,246214.3,104147.06,0.94,0.208,3.32,3.6,20020606
600881,亚泰集团,水泥,吉林,72.35,189473.2,189473.2,4981868,2658989.5,1270852,346424.09,1.83,0.085,4.27,1.92,19951115
002232,启明信息,软件服务,吉林,1207.19,39797.07,40854.83,161598.88,94076.31,34847.68,26188.17,0.64,0.008,2.43,5.6,20080509
300140,启源装备,电气设备,陕西,564.55,12063.71,12200,109916.63,63380.63,24958.5,49764.4,4.08,0.07,6.47,6.08,20101112
000551,创元科技,专用机械,江苏,97.91,40008.03,40008.03,328384.13,178327.06,93000.06,29977.21,0.75,0.088,3.31,3.47,19940106
300265,通光线缆,电气设备,江苏,94.12,6050,13500,125011.77,88301,25875.02,44696.76,3.31,0.205,5.76,4.47,20110916
600408,安泰集团,焦炭加工,山西,0,100680,100680,732577.81,410062.44,273653.28,145310.23,1.44,-0.313,1.85,2.07,20030212
600148,长春一东,汽车配件,吉林,81.94,14151.63,14151.63,89276.15,68848.57,17442.42,8911.74,0.63,0.196,2.54,8.43,19980520
601088,中国神华,煤炭开采,北京,9.41,1649103.75,1988962,56139096,15407299,24827200,7773900,3.91,1.49,14.36,1.3,20071009
300160,秀强股份,玻璃,江苏,69.05,18680,18680,135923.92,84392.32,38813.43,64117.42,3.43,0.149,5.76,2.39,20110113
002151,北斗星通,通信设备,北京,913.07,13525.03,23460.97,185341.31,104742.46,38995.59,72651.13,3.1,0.034,4.92,8.4,20070813
601002,晋亿实业,机械基件,浙江,76.41,73847,79269,422300.41,255814.7,126969.05,110146.25,1.39,0.168,2.93,5.83,20070126
002599,盛通股份,广告包装,北京,249.49,8756.25,13200,108083.81,44476.2,49711.48,27160.7,2.06,0.086,4.47,4.82,20110715
300198,纳川股份,塑料,福建,84.01,34416.17,41587.64,155575.63,89783.36,28775.63,36081.28,0.87,0.119,2.68,3.73,20110407
002737,葵花药业,中成药,黑龙江,37.03,3650,14600,236277.72,125120.42,0,0,0,1.329,7.86,8.35,20141230
300381,溢多利,饲料,广东,65.89,2633.5,9945.87,55077.91,34124.65,16120.48,11526.61,1.16,0.42,5.31,6.3,20140128
600260,凯乐科技,白酒,湖北,55.86,52764,52764,548348.63,417738.94,83558.43,35986.15,0.68,0.172,3.41,3.76,20000706
300266,兴源环境,机械基件,浙江,210.44,5180.95,16560.49,134129.56,62924.43,24340.46,59752.86,3.61,0.25,6.13,10.03,20110927
002275,桂林三金,中成药,广西,28.06,52434.82,59020,270644.56,160739.16,25456.85,68122.9,1.15,0.553,3.74,5.54,20090710
600865,百大集团,百货,浙江,22.33,37624.03,37624.03,175018.97,77471.46,17443.81,23346.42,0.62,0.338,3.48,2.89,19940809
002436,兴森科技,元器件,深圳,64.7,15335.95,22340,257847.13,81943.25,131163.06,88620.28,3.97,0.461,7.58,5.25,20100618
600650,锦江投资,公共交通,上海,42.74,39056.01,55161.01,338723.28,113111.82,99840.47,44026.85,0.8,0.305,4.08,4.27,19930607
600178,*ST东安,汽车整车,黑龙江,0,46208,46208,282735.75,97393.18,30040.85,85844.31,1.86,-0.075,3.59,2.36,19981014
600590,泰豪科技,电气设备,江西,117.17,50032.57,50632.57,582152.25,319933.16,107738.47,113992.6,2.25,0.116,4.32,3.14,20020703
600809,山西汾酒,白酒,山西,34.07,86584.82,86584.82,559962.81,368616.22,76787.18,24080.68,0.28,0.46,4.54,4.6,19940106
300041,回天新材,化工原料,湖北,45.01,12935.03,16895.49,121903.1,64954.38,40761.43,46697.8,2.76,0.453,6.08,4.47,20100108
600211,西藏药业,中成药,西藏,140.25,11410.9,14558.9,107633.88,83985.25,7288,22063.1,1.52,0.212,2.85,13.91,19990721
601558,*ST锐电,电气设备,北京,0,63060,603060,2117843.5,1802706.75,132839.2,726560.5,1.2,-0.072,1.42,3.59,20110113
600136,道博股份,商贸代理,湖北,3704.64,10429.4,16401.84,19153.28,4548.83,8321.49,181.75,0.01,0.006,1.29,16.71,19980303
002229,鸿博股份,广告包装,福建,254.13,18511.88,29818.59,131992.45,57912.71,49332.35,33434.06,1.12,0.071,2.87,8.33,20080508
002079,苏州固锝,半导体,江苏,159.03,72491.09,72797.14,150365.31,92934.8,43686.93,22937.59,0.32,0.046,1.73,5.58,20061116
002226,江南化工,化工原料,安徽,24.73,39550.44,39828.55,408625.81,142205.19,82645,151510.22,3.8,0.399,6.38,2.06,20080506
300298,三诺生物,医疗保健,湖南,49.1,6291.64,20006,114043.31,94401.02,9509.33,50825.15,2.54,0.733,5.36,8.95,20120319
600721,百花村,焦炭加工,新疆,0,24779.31,24852.42,438500.81,90007.03,242123.66,62075.44,2.5,-0.564,3.36,3.07,19960626
002552,宝鼎重工,机械基件,浙江,227.28,16837.5,30000,89425.8,33773.34,40182.03,34037.28,1.13,0.034,2.69,3.84,20110225
000880,潍柴重机,机械基件,山东,70.24,13513.5,27610.05,344862.63,135138.81,114663.02,58911.28,2.13,0.147,4.51,3.05,19980402
300216,千山药机,医疗保健,湖南,204.31,12195.49,18079.76,151219.06,108988.13,21086.85,39312.46,2.17,0.291,4.77,16.59,20110511
601226,华电重工,专用机械,北京,37.04,15000,77000,694969,561422.69,107403.61,30800.05,0.4,0.372,3.25,5.66,20141211
000767,漳泽电力,火力发电,山西,27.38,157371.63,225373.78,3026785.75,637560.13,1716949.63,206360.97,0.92,0.142,2.19,2.36,19970609
600976,健民集团,中成药,湖北,33.58,15329.86,15339.86,149035.75,113942.47,22089.27,31960.59,2.08,0.668,6.24,4.79,20040419
603328,依顿电子,元器件,广东,35.37,9000,48900,466728.69,373316.5,88238.46,135859.56,2.78,0.61,7.91,3.2,20140701
300132,青松股份,化工原料,福建,51.47,23600.98,38592,111020.01,63020.35,31420,8241.61,0.21,0.126,1.55,5.58,20101026
002382,蓝帆医疗,医疗保健,山东,132.23,23897.19,24720,162621.13,88613.96,55810.6,50181.75,2.03,0.128,4.23,5.32,20100402
002238,天威视讯,影视音像,深圳,46.3,32040,39573.92,215725.27,88694.52,65034.42,31798.25,0.8,0.289,5.15,3.47,20080526
002479,富春环保,火力发电,浙江,46.7,73166.97,73472.21,381777.06,121694.05,146952.41,86203.85,1.17,0.235,2.97,3.69,20100921
600869,智慧能源,电气设备,青海,58.63,99004.34,99004.34,1034459.19,708108.56,178278.81,150728.27,1.52,0.192,3.15,4.77,19950206
000856,冀东装备,机械基件,河北,0,13207.05,22700,250653.45,194788.75,22197.7,35263.42,1.55,-0.134,2.17,4.53,19980813
000850,华茂股份,纺织,安徽,213.78,94316.21,94366.5,601824.25,129899.72,182498.45,39915.78,0.42,0.028,2.89,2.81,19981007
002320,海峡股份,水运,海南,71.44,42587.6,42588,201460.59,58025.61,110513.81,101585.17,2.39,0.14,4.55,2.93,20091216
000908,天一科技,机械基件,湖南,51.71,24678.25,79979.47,191379.84,107120.13,26840.78,21745.76,0.27,0.55,1.33,12.21,19990203
300377,赢时胜,软件服务,深圳,756.46,3308.37,11070,41428.85,30079.5,5630.02,19307.4,1.74,0.081,3.52,23.09,20140127
600467,好当家,渔业,山东,173.03,73049.71,73049.71,457985.16,174700.66,218402.34,113069.27,1.55,0.03,3.98,1.75,20040405
600557,康缘药业,中成药,江苏,39.41,36852.85,51370.76,369310.94,185431.48,112398.26,18502.32,0.36,0.487,4.17,6.13,20020918
002594,比亚迪,汽车整车,深圳,238.65,65973.24,247600,8930591,3840319.5,2871889.5,1026326.38,4.15,0.16,10.23,4.88,20110630
600751,天津海运,水运,天津,7838.25,34350.75,289933.78,74436.47,59892.13,14540.73,36638.65,0.13,0.001,0.05,246.15,19960909
002249,大洋电机,电气设备,广东,49.18,45268.35,86141.13,629514.44,407599.13,97520.4,188749.41,2.19,0.39,4.2,4.03,20080619
300360,炬华科技,电器仪表,浙江,33.4,7464,24144,131817.05,122670.11,7016.52,11646.08,0.48,0.62,3.41,7.89,20140121
600761,安徽合力,工程机械,安徽,14.53,61681.73,61681.73,573756.81,369878.34,159286.63,55607.48,0.9,0.784,6.07,2.51,19961009
000416,民生控股,百货,山东,67.27,53161.03,53187.14,93548.56,76062.28,4549.68,1410.58,0.03,0.165,1.64,6.77,19960719
601011,宝泰隆,焦炭加工,黑龙江,88.36,38700,54700,570231,171202.06,174563.56,177992.63,3.25,0.099,7.44,1.58,20110309
000862,银星能源,电器仪表,宁夏,0,28306.8,54163.3,917378.38,120693.5,756503,133766.06,2.47,-0.04,4.59,1.92,19980915
002588,史丹利,农药化肥,山东,22.51,9100.54,28561,470596.69,292864.63,94244.06,108488.05,3.8,1.447,10.4,4.18,20110610
603111,康尼机电,运输设备,江苏,47.16,7230,29535.33,192106.23,167439.13,18822.9,39019.23,1.32,0.46,3.19,7.19,20140801
601898,中煤能源,煤炭开采,北京,97.6,915200.06,1325866.38,23942888,5959898,5450041,3741928.5,2.82,0.05,6.58,0.98,20080201
002250,联化科技,化工原料,浙江,29.04,55226.3,83521.84,536988.5,197420.98,179011.95,57878.82,0.69,0.46,3.9,4.37,20080619
601969,海南矿业,普钢,海南,69.99,18667,186667,611248,339858,80703.56,185412.19,0.99,0.25,2.46,6.45,20141209
600844,丹化科技,化工原料,上海,368.98,58482.69,77862.06,326731.25,64782.66,229669.59,79809.92,1.03,0.022,1.09,7.57,19940311
002192,路翔股份,化工原料,广东,0,10186.04,14210.34,101408.45,42349.65,13626.45,18772.59,1.32,-0.402,2.16,11.77,20071205
600228,*ST昌九,化工原料,江西,98.22,24132,24132,62206.13,24950.11,29381.38,33596.65,1.39,0.145,0.34,42.47,19990119
600320,振华重工,工程机械,上海,266.95,276833.13,439029.47,5792063.5,3220517.5,1440736.38,554423.56,1.26,0.018,3.35,1.95,20001221
000065,北方国际,建筑施工,深圳,26.05,25340.18,25340.18,450701.69,419895.81,14011.63,14408.55,0.57,0.549,3.64,5.24,19980605
600403,大有能源,煤炭开采,河南,92.83,239081.23,239081.23,1632623.75,624841.56,491130.09,32854.75,0.14,0.053,4.29,1.53,20031009
600507,方大特钢,特钢,江西,12.06,132609.3,132609.3,926734,415781,291706.03,5756.58,0.04,0.333,2.15,2.49,20030930
600780,通宝能源,火力发电,山西,14.49,114650.25,114650.25,838450.56,195613.19,524543.13,107129.36,0.93,0.37,3.66,1.95,19961205
002550,千红制药,生物制药,江苏,36.06,20513.41,32000,216492.67,154134.31,10667.28,102265.15,3.2,0.558,6.35,4.23,20110218
300269,联建光电,半导体,深圳,74.32,6869.77,17319.51,193056.05,93917.46,17312.02,108535.77,6.27,0.51,8.68,5.03,20111012
002090,金智科技,软件服务,江苏,52.61,19004.93,20738,149218.5,110825.97,18462.05,12437.11,0.6,0.255,3.2,5.6,20061208
000839,中信国安,综合类,北京,185.5,156760.28,156793.05,1327554,563610.75,282251.75,188793.19,1.2,0.06,3.73,4.01,19971031
002026,山东威达,机械基件,山东,36.41,22815,35413.42,198481.17,131511.42,21135.03,79930.18,2.26,0.34,4.44,2.29,20040727
002686,亿利达,专用机械,浙江,42.56,6801,27201,117289.67,67896.61,20906.46,22430.9,0.82,0.243,2.82,4.88,20120703
600187,国中水务,水务,黑龙江,104.08,145562.42,145562.42,371908.47,134889.06,58557.21,133762.05,0.92,0.052,1.78,4.05,19981111
300427,红相电力,电气设备,福建,42.54,2217,8867,42404.76,37870.93,3661.33,3492.51,0.39,0.635,4.85,5.57,20150217
603009,北特科技,汽车配件,上海,58.95,2667,10667,81575.71,48403.05,25174.72,13628.01,1.28,0.37,4.04,5.79,20140718
002732,燕塘乳业,乳制品,广东,42.78,3935,15735,57197.63,20318.13,26471.15,1332.03,0.08,0.411,3.06,7.67,20141205
002225,濮耐股份,其他建材,河南,42.05,42723.01,86338.63,405704.56,279323.78,55648.05,51617.7,0.6,0.139,2.45,3.2,20080425
600100,同方股份,电脑设备,北京,260.65,207020.14,296389.91,4803978.5,2552351.75,535313.5,480018.09,1.62,0.042,4.87,2.97,19970627
600271,航天信息,电脑设备,北京,31.46,92340,92340,1087119.13,907199.13,80693.88,20667.45,0.22,0.978,6.99,5.86,20030711
002022,科华生物,生物制药,上海,44.51,38012.08,49227.75,135838.88,87031.99,22064.71,0,0,0.498,2.46,12.02,20040721
000425,徐工机械,工程机械,江苏,29.51,235650.2,236142.92,4797923,3688772.75,586141.56,751539.94,3.18,0.42,9.6,1.45,19960828
603011,合锻股份,机床制造,安徽,142.9,4500,17950,83379.46,52911,23112.48,9731.75,0.54,0.112,2.98,7.13,20141107
600986,科达股份,建筑施工,山东,91.3,33526.96,33526.96,464134.75,373966.81,7646.05,10636.57,0.32,0.16,2.28,6.4,20040426
600506,香梨股份,种植业,新疆,0,14770.69,14770.69,32310.51,10104.2,5130.06,22398.22,1.52,-0.048,1.89,7.06,20011226
002301,齐心集团,文教休闲,深圳,281.6,34120,37614.39,168342.75,94668.55,62336.61,38789.26,1.03,0.042,3,5.3,20091021
002204,大连重工,专用机械,辽宁,272.25,96568.5,96568.5,1893858.25,1427165.63,376346.16,333319.66,3.45,0.036,6.75,1.92,20080116
600458,时代新材,塑料,湖南,66.75,66142.21,66142.21,1068438.88,640743.69,244309.42,173749.66,2.63,0.166,4.57,3.24,20021219
600695,绿庭投资,食品,上海,0,32957.28,71320,46647.53,16910.81,11237.4,39090.09,0.55,-0.041,0.53,15.12,19931122
000919,金陵药业,中成药,江苏,36.07,27528.47,50400,342565.72,218074.17,90166.05,46626.55,0.93,0.321,4.53,3.41,19991118
000681,视觉中国,软件服务,江苏,157.8,19667.55,66998.67,152370.47,47816.65,776.93,106799.25,1.59,0.23,2.03,16.46,19970121
300321,同大股份,塑料,山东,86,1802.31,4440,75837.1,33662.06,31180.94,28246.33,6.36,0.508,11.86,4.91,20120523
002269,美邦服饰,服饰,上海,45.87,100500,101100,736159.63,439584.19,187391.69,112387.35,1.11,0.224,3.75,3.65,20080828
600478,科力远,元器件,湖南,0,47223.51,47223.51,241705,83133.55,74427.84,44269.46,0.94,-0.029,1.95,10.82,20030918
603688,石英股份,矿物制品,江苏,69.6,5595,22380,87895.36,50431.51,30731.63,28717.38,1.28,0.208,4.93,3.91,20141031
002284,亚太股份,汽车配件,浙江,36.46,26067.17,36877.8,295901.78,169534.52,73599.06,28061.76,0.76,0.346,4.56,3.69,20090828
002263,大 东 南,塑料,浙江,0,76851.75,76851.75,340886.59,95640.06,136343.77,152906.22,1.99,-0.026,3.23,2.51,20080728
600803,新奥股份,农药化肥,河北,23.95,35281.87,98578.5,906902.81,282209.41,473734.91,75885.11,0.77,0.547,4.35,4.02,19940103
600231,凌钢股份,普钢,辽宁,0,80400.21,80400.21,1432157.88,521843.44,727879.56,5234.62,0.07,-0.886,3.84,1.79,20000511
601118,海南橡胶,橡胶,海南,3182.38,393117.16,393117.16,1262955.88,589324.75,147439.52,379355.66,0.96,0.002,2.28,3.83,20110107
002285,世联行,房产服务,深圳,70.4,76352.17,76377.6,329820.78,262280.69,21396.93,35382.28,0.46,0.286,2.42,11.09,20090828
300109,新开源,化工原料,河南,150.26,8041.25,11520,44841.07,13402.87,26004.27,18401.89,1.6,0.203,3.42,11.91,20100825
002458,益生股份,农业综合,山东,0,14182.44,28451.36,171500.05,32538.23,78100.38,42310.73,1.49,-0.093,2.31,6.5,20100810
601800,中国交建,建筑施工,北京,16.36,1174723.5,1617473.5,60905192,36051452,4966389,2103475,1.3,0.604,6.32,2.08,20120309
600428,中远航运,水运,广东,45.62,169044.64,169044.64,1707216.63,308755.5,1230107.13,226587.05,1.34,0.113,3.96,1.74,20020418
600152,维科精华,纺织,浙江,0,29349.41,29349.41,198119.06,72860.8,58921.68,15665.36,0.53,-0.28,2.42,3.64,19980609
300355,蒙草抗旱,环境保护,内蒙,39.86,20584.33,44039.23,334946.09,273384.63,19321.52,50807.26,1.15,0.34,3.23,5.46,20120927
002444,巨星科技,轻工机械,浙江,27.61,87460.32,101400,549047.94,339054.66,60357.61,94248.75,0.93,0.411,3.74,4.05,20100713
002003,伟星股份,服饰,浙江,14.96,29320.38,33980.44,211106.7,90474.05,94189.65,70749.93,2.08,0.569,5.18,2.19,20040625
300161,华中数控,机床制造,湖北,1844.96,15379.38,16174.5,142774.13,115902.5,11301.57,48763.93,3.01,0.008,5.26,3.72,20110113
300214,日科化学,化工原料,山东,50.52,26865.84,40500,141819.81,81795.13,49458.98,44779.68,1.11,0.094,3,2.1,20110511
002067,景兴纸业,造纸,浙江,590.68,96052.6,109395.1,567001.69,228493.02,217211.41,155707.02,1.42,0.006,2.67,1.67,20060915
002043,兔 宝 宝,其他建材,浙江,82.39,46568.1,48424.98,105258.76,74043.9,20824.65,9299.7,0.19,0.064,1.68,4.16,20050510
000009,中国宝安,全国地产,深圳,72.77,148966.91,159210.73,1377655.63,959187.13,145489.34,27759.88,0.17,0.164,2.25,7.05,19910625
600896,中海海盛,水运,海南,0,58131.57,58131.57,553005.63,47321,410512,18804.47,0.32,-0.242,2.4,2.91,19960503
002161,远 望 谷,通信设备,深圳,671.6,69472.39,73975.74,168982.11,78004.36,25640.64,32079.15,0.43,0.014,1.92,6.63,20070821
000088,盐 田 港,港口,深圳,42.98,194212.78,194220,612490.69,96847.71,16614.21,71086.15,0.37,0.178,2.59,3.93,19970728
002233,塔牌集团,水泥,广东,15.58,55565.6,89465.59,543787.75,190038,256756.05,107320.15,1.2,0.552,4.6,2.49,20080516
601579,会稽山,红黄药酒,浙江,52.01,10000,40000,212983.91,109447.61,76003.85,52890.92,1.32,0.24,3.49,3.65,20140825
300294,博雅生物,生物制药,江西,52.39,4172.62,7580,101783.17,60267.85,16360.65,47113.76,6.22,1.374,11.32,6.36,20120308
600508,上海能源,煤炭开采,上海,87.31,72271.79,72271.79,1374828,227354.52,739260.5,89039.17,1.23,0.099,11.15,1.03,20010829
600243,青海华鼎,机床制造,青海,0,23685,23685,221429.47,128053,39659.67,38081.64,1.61,-0.152,2.98,3.01,20001120
002394,联发股份,纺织,江苏,17.84,32370,32370,411143.97,239393.22,125444.85,106343.72,3.29,0.538,7.68,1.67,20100423
600671,天目药业,中成药,浙江,748.13,12172.04,12177.88,28971.21,12482.57,3748.87,5093.78,0.42,0.018,0.67,27.02,19930823
300164,通源石油,石油开采,陕西,782.74,29976.56,40509.51,165576.27,102383.27,31315.68,54256.18,1.34,0.011,3.07,3.58,20110113
002064,华峰氨纶,化纤,浙江,25.55,66669.71,83840,422359.69,207849.63,97465.74,81616.8,0.97,0.4,3.62,3.39,20060823
002674,兴业科技,纺织,福建,30.36,12436.4,24313.5,233590.05,171140.69,43215.95,71666.63,2.95,0.369,6.51,2.29,20120507
600111,北方稀土,小金属,内蒙,119.19,147946.98,242204.41,1730954.38,1204668.13,215144.88,15321.8,0.06,0.164,3.32,7.84,19970924
002661,克明面业,食品,湖南,38.65,2135.75,8590,107837.72,58415.25,34701.93,42700.1,4.97,0.76,8.55,4.49,20120316
600466,迪康药业,中成药,四川,241.98,43900.58,43900.58,71697.81,37794.9,22359.35,14339.37,0.33,0.03,1.36,7.18,20010212
000685,中山公用,水务,广东,25.88,65505.55,77868.32,963148.81,167863.2,164060.61,145645.13,1.87,0.645,9.19,2.42,19970123
002733,雄韬股份,电气设备,深圳,46.54,3400,13600,143714.38,114409.6,21784.38,16583.3,1.22,0.528,6.61,4.95,20141203
002056,横店东磁,元器件,浙江,30.83,41081.51,41090,480943.44,249059.22,172410.55,139208.52,3.39,0.638,7.73,3.39,20060802
000599,青岛双星,汽车配件,山东,80.78,52481.05,67457.89,457135.31,228184.91,191369.86,46401.44,0.69,0.061,3.04,2.16,19960430
600855,航天长峰,专用机械,北京,1121.44,32986.44,33161.73,158995.31,123884.55,5097.23,27051.02,0.82,0.018,2.42,11.38,19940425
600031,三一重工,工程机械,湖南,30.64,759370.63,761650.38,6697068,4145180.75,1550382.25,95313,0.13,0.209,3.31,2.58,20030703
300088,长信科技,元器件,安徽,43.79,48772.1,51370.23,331247.5,139224.31,128040.36,76928.02,1.5,0.327,4.23,4.51,20100526
000096,广聚能源,石油贸易,深圳,44.93,51084.8,52800,206451.19,98090.57,7467.75,36017.12,0.68,0.143,3.6,2.37,20000724
002633,*ST申科,机械基件,浙江,0,8021.25,15000,93821.59,56449.38,26491.08,29891.21,1.99,-0.253,3.43,6.53,20111122
002070,众和股份,纺织,福建,97.48,56606.83,63525.82,305926.59,156394.73,70060.25,8574.78,0.13,0.076,2,4.95,20061012
600600,青岛啤酒,啤酒,山东,18.73,69591.35,135098.28,2868703.75,1238936.25,899249.38,407563.38,3.02,1.613,11.54,3.49,19930827
002177,御银股份,电脑设备,广东,47.52,54339.6,76119.13,186722.16,93286.9,34855.09,2974.35,0.04,0.156,2.1,4.73,20071101
601369,陕鼓动力,机械基件,陕西,38.62,163877.02,163877.02,1430814.38,1191888.63,154516.42,172507.73,1.05,0.18,3.54,2.61,20100428
